"id","price","brand","model","year","mileage","color","state","country","title_status"
2365,21400,nissan,murano,2018,17127,white,georgia, usa,clean vehicle
2366,15300,nissan,kicks,2019,20793,gray,minnesota, usa,clean vehicle
2367,20100,nissan,pathfinder,2019,32519,black,minnesota, usa,clean vehicle
2368,11300,nissan,sentra,2019,26930,gray,minnesota, usa,clean vehicle
2369,10700,nissan,sentra,2019,40839,black,minnesota, usa,clean vehicle
2370,16000,nissan,rogue,2018,44732,no_color,south carolina, usa,clean vehicle
2371,16600,nissan,rogue,2019,19292,white,minnesota, usa,clean vehicle
2372,15800,nissan,sport,2019,24155,gray,minnesota, usa,clean vehicle
2373,11600,nissan,sentra,2019,33369,black,minnesota, usa,clean vehicle
2374,15000,nissan,rogue,2017,28918,red,virginia, usa,clean vehicle
2375,17600,nissan,rogue,2019,21623,blue,minnesota, usa,clean vehicle
2376,36300,nissan,xd,2017,16224,white,virginia, usa,clean vehicle
2377,15600,nissan,sport,2019,26406,silver,minnesota, usa,clean vehicle
2378,14000,nissan,rogue,2017,27790,green,virginia, usa,clean vehicle
2379,16600,nissan,rogue,2019,19182,black,minnesota, usa,clean vehicle
2380,12600,nissan,sentra,2017,11837,gray,tennessee, usa,clean vehicle
2381,20900,nissan,pathfinder,2019,21774,black,minnesota, usa,clean vehicle
2382,12700,nissan,door,2017,17738,black,tennessee, usa,clean vehicle
2383,15600,nissan,sport,2019,27206,white,minnesota, usa,clean vehicle
2384,18900,nissan,rogue,2019,20508,silver,minnesota, usa,clean vehicle
2385,15700,nissan,sport,2019,24987,blue,minnesota, usa,clean vehicle
2386,21900,nissan,pathfinder,2019,21273,gray,minnesota, usa,clean vehicle
2387,21700,nissan,pathfinder,2019,23863,black,minnesota, usa,clean vehicle
2388,14600,nissan,rogue,2016,31566,gray,virginia, usa,clean vehicle
2389,12000,nissan,sentra,2019,25261,gray,minnesota, usa,clean vehicle
2390,21000,nissan,pathfinder,2019,20628,silver,minnesota, usa,clean vehicle
2391,12500,nissan,door,2017,48765,blue,pennsylvania, usa,clean vehicle
2392,15900,nissan,rogue,2019,30645,silver,minnesota, usa,clean vehicle
2393,11800,nissan,door,2017,60158,red,pennsylvania, usa,clean vehicle
2394,9900,nissan,versa,2019,39985,blue,minnesota, usa,clean vehicle
2395,10600,nissan,sentra,2018,39208,black,minnesota, usa,clean vehicle
2396,10100,nissan,sentra,2018,45080,black,minnesota, usa,clean vehicle
2397,13300,nissan,sport,2018,39247,gray,minnesota, usa,clean vehicle
2398,10100,nissan,sentra,2018,46382,white,minnesota, usa,clean vehicle
2399,10300,nissan,sentra,2018,39893,black,minnesota, usa,clean vehicle
2400,10300,nissan,sentra,2018,41203,gray,minnesota, usa,clean vehicle
2401,10300,nissan,sentra,2018,40648,blue,minnesota, usa,clean vehicle
2402,24000,nissan,murano,2018,31551,gray,minnesota, usa,clean vehicle
2403,10400,nissan,sentra,2018,38761,gray,minnesota, usa,clean vehicle
2404,10200,nissan,sentra,2018,42838,gray,minnesota, usa,clean vehicle
2405,9500,nissan,versa,2018,41557,blue,minnesota, usa,clean vehicle
2406,10500,nissan,sentra,2018,41136,black,minnesota, usa,clean vehicle
2407,10500,nissan,sentra,2018,41141,silver,minnesota, usa,clean vehicle
2408,3500,nissan,door,2016,115716,blue,pennsylvania, usa,clean vehicle
2409,9300,nissan,versa,2018,52260,black,minnesota, usa,clean vehicle
2410,14100,nissan,rogue,2016,22041,silver,pennsylvania, usa,clean vehicle
2411,2425,nissan,door,2012,161836,black,tennessee, usa,salvage insurance
2412,925,nissan,door,2012,83720,silver,tennessee, usa,salvage insurance
2413,11000,nissan,rogue,2016,37605,black,pennsylvania, usa,clean vehicle
2414,11000,nissan,rogue,2016,63738,green,pennsylvania, usa,clean vehicle
2415,2100,nissan,door,2013,155704,silver,tennessee, usa,salvage insurance
2416,800,nissan,door,2012,234792,black,florida, usa,salvage insurance
2417,20400,nissan,pathfinder,2018,24143,silver,south carolina, usa,clean vehicle
2418,375,nissan,door,2017,1,red,north carolina, usa,salvage insurance
2419,3000,nissan,door,2015,132655,beige,pennsylvania, usa,clean vehicle
2420,15100,nissan,rogue,2017,28079,gray,south carolina, usa,clean vehicle
2421,4000,nissan,door,2015,74906,silver,north carolina, usa,salvage insurance
2422,19500,nissan,door,2017,53155,gray,south carolina, usa,clean vehicle
2423,22600,nissan,titan,2017,94258,gray,south carolina, usa,clean vehicle
2424,6500,nissan,door,2014,65620,white,pennsylvania, usa,clean vehicle
2425,11800,nissan,door,2012,92878,gray,pennsylvania, usa,clean vehicle
2426,20500,nissan,pathfinder,2017,25918,white,missouri, usa,clean vehicle
2427,14200,nissan,rogue,2018,37830,black,ohio, usa,clean vehicle
2428,22000,nissan,frontier,2018,13875,white,ohio, usa,clean vehicle
2429,16200,nissan,frontier,2018,6024,silver,ohio, usa,clean vehicle
2430,4800,nissan,door,2016,76789,gray,texas, usa,salvage insurance
2431,16000,nissan,sport,2018,30409,black,ohio, usa,clean vehicle
2432,14300,nissan,sport,2018,44864,gray,ohio, usa,clean vehicle
2433,16800,nissan,pathfinder,2019,42397,silver,florida, usa,clean vehicle
2434,11900,nissan,sentra,2018,16778,gray,ohio, usa,clean vehicle
2435,3000,nissan,door,2015,99767,gray,south carolina, usa,salvage insurance
2436,15000,nissan,rogue,2019,34692,gray,florida, usa,clean vehicle
2437,15200,nissan,rogue,2019,30721,gray,florida, usa,clean vehicle
2438,18000,nissan,door,2017,53376,black,ohio, usa,clean vehicle
2439,22700,nissan,nvp,2016,21282,white,ohio, usa,clean vehicle
2440,3800,nissan,door,2015,81699,blue,texas, usa,clean vehicle
2441,5475,nissan,door,2018,33048,black,connecticut, usa,salvage insurance
2442,11400,nissan,sentra,2018,10372,blue,illinois, usa,clean vehicle
2443,28100,nissan,pathfinder,2018,8889,silver,illinois, usa,clean vehicle
2444,3500,nissan,sentra,2017,127780,gray,illinois, usa,clean vehicle
2445,15200,nissan,murano,2016,59640,orange,illinois, usa,clean vehicle
2446,1950,nissan,door,2015,83975,blue,california, usa,salvage insurance
2447,13400,nissan,rogue,2016,46178,black,illinois, usa,clean vehicle
2448,12500,nissan,altima,2018,34460,gray,florida, usa,clean vehicle
2449,16500,nissan,pathfinder,2018,30594,black,florida, usa,clean vehicle
2450,16500,nissan,pathfinder,2018,39817,silver,florida, usa,clean vehicle
2451,16500,nissan,pathfinder,2018,40419,black,florida, usa,clean vehicle
2452,13900,nissan,rogue,2018,35493,black,florida, usa,clean vehicle
2453,13900,nissan,rogue,2018,37073,gray,florida, usa,clean vehicle
2454,1500,nissan,door,2013,98384,black,maryland, usa,salvage insurance
2455,16500,nissan,pathfinder,2018,34640,white,florida, usa,clean vehicle
2456,13900,nissan,rogue,2018,38760,white,florida, usa,clean vehicle
2457,16500,nissan,pathfinder,2018,34841,black,florida, usa,clean vehicle
2458,13900,nissan,rogue,2018,35065,gray,florida, usa,clean vehicle
2459,12400,nissan,altima,2018,37741,black,florida, usa,clean vehicle
2460,13000,nissan,altima,2018,27488,gray,florida, usa,clean vehicle
2461,16500,nissan,pathfinder,2018,37452,gray,florida, usa,clean vehicle
2462,13900,nissan,rogue,2018,39797,black,florida, usa,clean vehicle
2463,16500,nissan,pathfinder,2018,36714,black,florida, usa,clean vehicle
2464,13900,nissan,rogue,2018,36207,black,florida, usa,clean vehicle
2465,13900,nissan,rogue,2018,38563,black,florida, usa,clean vehicle
2466,13900,nissan,rogue,2018,39885,silver,florida, usa,clean vehicle
2467,12100,nissan,altima,2018,41852,silver,florida, usa,clean vehicle
2468,16500,nissan,pathfinder,2018,39454,silver,florida, usa,clean vehicle
2469,16500,nissan,pathfinder,2018,40203,blue,florida, usa,clean vehicle
2470,13900,nissan,rogue,2018,34547,white,florida, usa,clean vehicle
2471,3700,nissan,door,2015,75858,silver,illinois, usa,clean vehicle
2472,18800,nissan,pathfinder,2019,31123,white,north carolina, usa,clean vehicle
2473,9200,nissan,versa,2018,33808,black,florida, usa,clean vehicle
2474,30100,nissan,titan,2019,30599,black,north carolina, usa,clean vehicle
2475,9200,nissan,versa,2018,33931,black,florida, usa,clean vehicle
2476,11100,nissan,sentra,2019,40359,black,north carolina, usa,clean vehicle
2477,13900,nissan,rogue,2018,44313,white,florida, usa,clean vehicle
2478,9100,nissan,versa,2018,33078,black,florida, usa,clean vehicle
2479,22800,nissan,frontier,2019,24320,black,illinois, usa,clean vehicle
2480,13900,nissan,rogue,2018,42502,black,florida, usa,clean vehicle
2481,12600,nissan,altima,2019,33497,gray,california, usa,clean vehicle
2482,9200,nissan,versa,2018,39577,silver,florida, usa,clean vehicle
2483,12100,nissan,altima,2019,36974,gray,california, usa,clean vehicle
2484,9200,nissan,versa,2018,41220,black,florida, usa,clean vehicle
2485,2300,nissan,frontier,2019,1,silver,california, usa,clean vehicle
2486,13900,nissan,rogue,2018,41539,black,florida, usa,clean vehicle
2487,9500,nissan,sentra,2019,19646,black,california, usa,clean vehicle
2488,13900,nissan,rogue,2018,39924,white,florida, usa,clean vehicle
2489,1700,nissan,note,2019,33279,red,california, usa,clean vehicle
2490,13900,nissan,rogue,2018,40259,gray,florida, usa,clean vehicle
2491,10400,nissan,sentra,2019,25264,blue,california, usa,clean vehicle
2492,9200,nissan,versa,2018,35677,black,florida, usa,clean vehicle
2493,7400,nissan,versa,2019,35511,black,california, usa,clean vehicle
2494,9200,nissan,versa,2018,33027,black,florida, usa,clean vehicle
2495,7800,nissan,versa,2019,23609,red,california, usa,clean vehicle
2496,9200,nissan,versa,2018,34553,silver,florida, usa,clean vehicle
2497,9200,nissan,versa,2018,31594,silver,florida, usa,clean vehicle
2498,9200,nissan,versa,2018,32557,black,florida, usa,clean vehicle
2499,9200,nissan,versa,2018,31371,silver,florida, usa,clean vehicle
